ID,Возраст,Город в адресе регистрации на конец отчетного периода,Должность,Календарные дни отсутствия,Количество детей,Молодая кровь,Оклад/тариф на конец отчетного периода,Пол,Сезон,Семейное положение,Стаж,Уволен,Образование,Изменение должности,Отдел,Вовлеченность,Удобство рабочего графика
23865665.0,49.0,Москва,Ведущий инженер,21.0,1.0,False,39840.0,мужской,0,Жен/ЗМ,11.0,0,Высшее,0,5,0.51,0
23865184.0,37.0,Москва,Ведущий инженер,45.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,14.0,0,Среднее общее,0,3,0.92,1
23860014.0,63.0,Москва,инженер,11.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,24.0,0,Высшее,0,5,0.57,1
23865079.0,37.0,Москва,Ведущий специалист,9.0,2.0,False,43660.0,женский,0,Жен/ЗМ,15.0,0,Среднее специальное,1,1,0.64,0
23863804.0,53.0,Москва,ведущий специалист,13.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,18.0,0,Среднее специальное,0,4,0.82,1
23857892.0,58.0,Москва,слесарь,15.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,33.0,0,Среднее общее,0,0,0.46,1
23856045.0,54.0,Москва,электрогазосварщик 6 разряда,0.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,31.0,0,Среднее специальное,0,4,0.89,0
23865601.0,36.0,Москва,инспектор,365.0,2.0,False,34680.0,женский,0,Жен/ЗМ,11.0,0,Среднее общее,0,2,0.11,0
23866903.0,26.0,Москва,диспетчер,11.0,0.0,True,26010.0,мужской,0,Разв.,3.0,0,Высшее,0,4,0.45,1
23856583.0,58.0,Москва,начальник смены,1.0,3.0,False,67080.0,мужской,0,Жен/ЗМ,35.0,0,Высшее,0,3,0.04,0
23859995.0,52.0,Москва,мастер,3.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,24.0,0,Среднее специальное,0,1,0.25,1
23865604.0,51.0,Москва,слесарь,19.0,1.0,False,18680.0,мужской,0,Жен/ЗМ,11.0,0,Высшее,0,6,0.55,1
23865723.0,35.0,Москва,инспектор,4.0,1.0,True,48720.0,мужской,0,Жен/ЗМ,10.0,0,Среднее общее,0,2,0.87,0
23866627.0,27.0,Москва,слесарь,35.0,0.0,True,23020.0,мужской,0,Хол/НЗ,4.0,0,Среднее специальное,0,5,0.11,1
23866467.0,29.0,Москва,Старший оператор ,24.0,0.0,True,37980.0,мужской,0,Хол/НЗ,6.0,0,Среднее специальное,0,7,0.71,1
23856572.0,58.0,Москва,ведущий инструктор,29.0,2.0,False,60380.0,мужской,0,Жен/ЗМ,35.0,0,Среднее специальное,0,9,0.5,1
23865628.0,41.0,Москва,Ведущий инженер,1.0,1.0,False,54180.0,мужской,0,Разв.,11.0,0,Высшее,0,8,0.56,0
23865221.0,47.0,Москва,Старший оператор ,42.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,14.0,0,Среднее общее,0,2,0.57,0
23857819.0,56.0,Москва,начальник цеха,3.0,1.0,False,125190.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,2,0.01,0
23857256.0,42.0,Москва,Старший оператор ,14.0,1.0,False,26840.0,женский,0,Жен/ЗМ,19.0,0,Высшее,0,4,0.71,0
23860088.0,63.0,Москва,машинист,10.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,4,0.62,1
23854903.0,47.0,Москва,машинист,2.0,3.0,False,26010.0,женский,0,Жен/ЗМ,23.0,0,Высшее,0,7,0.62,0
23855841.0,63.0,Москва,заместитель начальника отдела,19.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,37.0,0,Среднее специальное,0,2,0.73,1
23865585.0,42.0,Москва,Ведущий инженер,42.0,2.0,False,43660.0,женский,0,Жен/ЗМ,12.0,0,Высшее,0,0,0.18,1
23866133.0,34.0,Москва,машинист,20.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,1,0.4,0
23866450.0,43.0,Москва,начальник смены,0.0,1.0,False,67080.0,женский,0,Вдов.,6.0,0,Среднее специальное,1,4,0.6,1
23857141.0,61.0,Москва,слесарь,27.0,1.0,False,25800.0,мужской,0,Жен/ЗМ,37.0,0,Среднее общее,0,7,0.25,1
23866642.0,56.0,Москва,токарь,2.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,4.0,0,Среднее специальное,0,6,0.15,0
23866328.0,31.0,Москва,оператор,27.0,1.0,True,33340.0,мужской,0,Жен/ЗМ,7.0,0,Высшее,0,3,0.59,1
23855206.0,57.0,Москва,заместитель начальника управления,19.0,1.0,False,86690.0,женский,0,Разв.,20.0,0,Среднее общее,1,7,0.25,0
23866313.0,38.0,Москва,слесарь,12.0,0.0,False,25800.0,мужской,0,Хол/НЗ,7.0,0,Высшее,0,5,0.74,1
23862811.0,58.0,Москва,оператор,18.0,1.0,False,33340.0,мужской,0,Жен/ЗМ,32.0,0,Высшее,0,6,0.24,1
23855079.0,60.0,Москва,Ведущий инженер,0.0,2.0,False,43660.0,женский,0,Разв.,23.0,0,Среднее специальное,0,6,0.32,1
23865536.0,38.0,Москва,Старший оператор ,15.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,12.0,0,Высшее,0,4,0.17,0
23865500.0,35.0,Москва,заместитель начальника цеха,1.0,2.0,True,67080.0,мужской,0,Жен/ЗМ,13.0,0,Среднее специальное,0,4,0.92,1
23855195.0,61.0,Москва,ведущий юрисконсульт,35.0,2.0,False,39840.0,женский,0,Жен/ЗМ,32.0,0,Высшее,0,9,0.5,0
23867025.0,34.0,Москва,инспектор,9.0,1.0,True,34680.0,женский,0,Жен/ЗМ,2.0,0,Высшее,0,6,0.26,1
23865771.0,34.0,Москва,Ведущий инженер,2.0,1.0,True,54180.0,мужской,0,Жен/ЗМ,10.0,0,Высшее,1,4,0.64,0
23862839.0,58.0,Москва,машинист,22.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,33.0,0,Высшее,0,9,0.73,1
23857097.0,60.0,Москва,Ведущий инженер,2.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,37.0,0,Среднее общее,0,6,0.13,1
23855804.0,47.0,Москва,начальник смены,1.0,2.0,False,60380.0,мужской,0,Жен/ЗМ,21.0,0,Среднее специальное,0,1,0.78,1
23864545.0,40.0,Москва,начальник смены,13.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,17.0,0,Среднее специальное,1,7,0.79,1
23855147.0,58.0,Москва,лаборант ,7.0,0.0,False,23020.0,женский,0,Хол/НЗ,32.0,0,Высшее,0,6,0.27,1
23866386.0,35.0,Москва,техник,19.0,0.0,True,23740.0,женский,0,Разв.,7.0,0,Среднее специальное,0,4,0.75,1
23862867.0,44.0,Москва,Ведущий инженер,13.0,0.0,False,43660.0,мужской,0,Жен/ЗМ,18.0,0,Среднее специальное,0,4,0.11,1
23864900.0,59.0,Москва,токарь,4.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,15.0,0,Среднее специальное,0,8,0.89,1
23867058.0,26.0,Москва,электрослесарь,9.0,0.0,True,29520.0,мужской,0,Хол/НЗ,2.0,0,Среднее общее,0,7,0.57,0
23867109.0,32.0,Москва,электрослесарь,0.0,0.0,True,29520.0,мужской,0,Хол/НЗ,1.0,0,Среднее общее,0,4,0.01,1
23866179.0,31.0,Москва,машинист,11.0,0.0,True,37980.0,мужской,0,Хол/НЗ,8.0,0,Высшее,0,0,0.69,0
23866070.0,33.0,Москва,инженер,0.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,8.0,0,Среднее специальное,0,3,0.71,1
23863832.0,42.0,Москва,машинист,3.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,17.0,0,Среднее специальное,0,0,0.45,0
23859278.0,67.0,Москва,инженер,18.0,1.0,False,37980.0,женский,0,Жен/ЗМ,24.0,0,Среднее общее,0,6,0.85,1
23857200.0,44.0,Москва,машинист,2.0,3.0,False,26010.0,женский,0,Жен/ЗМ,22.0,0,Среднее общее,0,4,0.62,0
23865261.0,56.0,Москва,заместитель директора,12.0,1.0,False,130350.0,мужской,0,Жен/ЗМ,14.0,0,Среднее специальное,0,1,0.21,1
23862932.0,41.0,Москва,начальник смены,36.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,18.0,0,Высшее,0,9,0.04,1
23866175.0,33.0,Москва,инженер,1.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,8.0,0,Среднее специальное,0,8,0.01,1
23856501.0,60.0,Москва,электрослесарь,7.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,35.0,0,Среднее общее,0,3,0.03,1
23865376.0,56.0,Москва,электромонтер ,32.0,0.0,False,38400.0,мужской,0,Жен/ЗМ,13.0,0,Среднее специальное,0,8,0.3,0
23855302.0,41.0,Москва,Ведущий инженер,33.0,2.0,False,39840.0,женский,0,Жен/ЗМ,20.0,0,Среднее общее,0,4,0.72,1
23858539.0,54.0,Москва,машинист,0.0,2.0,False,18060.0,мужской,0,Жен/ЗМ,34.0,0,Среднее специальное,0,9,0.89,1
23866925.0,30.0,Москва,машинист,59.0,1.0,True,23020.0,женский,0,Жен/ЗМ,2.0,0,Высшее,0,7,0.99,0
23857181.0,58.0,Москва,слесарь,56.0,2.0,False,25800.0,мужской,0,Жен/ЗМ,37.0,0,Среднее специальное,0,4,0.57,1
23862952.0,45.0,Москва,инженер,1.0,1.0,False,34680.0,мужской,0,Жен/ЗМ,18.0,0,Среднее специальное,0,6,0.84,1
23865427.0,35.0,Москва,Ведущий инженер,3.0,2.0,True,54180.0,мужской,0,Жен/ЗМ,13.0,0,Среднее общее,0,7,0.02,1
23867081.0,40.0,Москва,экономист,13.0,1.0,False,34680.0,женский,0,Разв.,2.0,0,Среднее общее,0,3,0.56,0
23863204.0,56.0,Москва,начальник смены,3.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,18.0,0,Высшее,0,7,0.75,0
23865239.0,42.0,Москва,инженер,1.0,3.0,False,37980.0,мужской,0,Жен/ЗМ,14.0,0,Среднее общее,1,1,0.7,1
23855287.0,59.0,Москва,инспектор,48.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,20.0,0,Среднее специальное,0,1,0.33,0
23857806.0,54.0,Москва,диспетчер,24.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,9,0.41,1
23862980.0,41.0,Москва,инженер,16.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,18.0,0,Среднее общее,0,9,0.03,1
23867083.0,29.0,Москва,диспетчер,22.0,0.0,True,26010.0,мужской,0,Хол/НЗ,2.0,0,Среднее общее,0,2,0.08,0
23855730.0,67.0,Москва,инспектор,6.0,2.0,False,54180.0,мужской,0,Вдов.,37.0,0,Среднее специальное,0,0,0.23,1
23866947.0,28.0,Москва,электрослесарь,1.0,1.0,True,29520.0,мужской,0,Жен/ЗМ,2.0,0,Среднее специальное,0,4,0.37,1
23862313.0,54.0,Москва,Специалист,34.0,2.0,False,25800.0,мужской,0,Жен/ЗМ,18.0,0,Среднее специальное,0,4,0.93,1
23860571.0,44.0,Москва,Ведущий инструктор,24.0,2.0,False,60380.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,4,0.81,0
23855242.0,42.0,Москва,начальник смены,11.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,20.0,0,Среднее общее,0,3,0.33,1
23855104.0,50.0,Москва,инженер,24.0,2.0,False,37980.0,женский,0,Жен/ЗМ,32.0,0,Среднее специальное,0,2,0.05,1
23867061.0,25.0,Москва,машинист,3.0,1.0,True,33340.0,мужской,0,Хол/НЗ,2.0,0,Высшее,0,7,0.33,1
23865874.0,41.0,Москва,слесарь,2.0,2.0,False,25800.0,мужской,0,Жен/ЗМ,9.0,0,Среднее общее,0,0,0.82,1
23857058.0,59.0,Москва,токарь,21.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,38.0,0,Среднее общее,0,6,0.73,1
23866652.0,27.0,Москва,электрослесарь,5.0,0.0,True,33340.0,мужской,0,Хол/НЗ,4.0,0,Среднее специальное,0,7,0.2,0
23866087.0,37.0,Москва,Ведущий инженер,19.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,6,0.34,1
23866969.0,27.0,Москва,машинист,26.0,0.0,True,33340.0,мужской,0,Хол/НЗ,2.0,0,Среднее специальное,0,8,0.4,1
23866023.0,52.0,Москва,машинист,2.0,3.0,False,20540.0,женский,0,Разв.,9.0,0,Среднее специальное,0,6,0.72,1
23862551.0,52.0,Москва,инженер,5.0,2.0,False,37980.0,женский,0,Разв.,34.0,0,Высшее,0,0,0.24,0
23867111.0,38.0,Москва,оператор,2.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,1.0,0,Среднее специальное,0,1,0.71,0
23867176.0,22.0,Москва,электромонтер ,0.0,0.0,True,33340.0,мужской,0,Хол/НЗ,1.0,0,Высшее,0,4,0.88,1
23866664.0,34.0,Москва,инженер,1.0,1.0,True,37980.0,женский,0,Разв.,4.0,0,Высшее,0,4,0.34,1
23865485.0,39.0,Москва,лаборант ,17.0,2.0,False,23020.0,женский,0,Жен/ЗМ,13.0,0,Среднее специальное,0,9,0.52,1
23862582.0,54.0,Москва,инженер,22.0,1.0,False,37980.0,женский,0,Хол/НЗ,33.0,0,Среднее общее,0,6,0.81,0
23865039.0,38.0,Москва,Старший оператор ,86.0,1.0,False,54180.0,мужской,0,Хол/НЗ,15.0,0,Высшее,0,7,0.04,0
23865756.0,33.0,Москва,экономист,313.0,2.0,True,34680.0,женский,0,Жен/ЗМ,10.0,0,Высшее,0,0,0.41,1
23866838.0,29.0,Москва,Старший оператор ,11.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,3.0,0,Среднее общее,1,8,0.07,1
23862597.0,58.0,Москва,инженер,3.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,33.0,0,Среднее общее,0,0,0.1,0
23866352.0,35.0,Москва,Ведущий инженер,8.0,0.0,True,43660.0,женский,0,Хол/НЗ,7.0,0,Высшее,0,3,0.55,0
23866731.0,32.0,Москва,мастер,2.0,1.0,True,43660.0,мужской,0,Жен/ЗМ,4.0,0,Среднее общее,1,2,0.76,0
23866208.0,34.0,Обнинск,машинист,16.0,0.0,True,23740.0,мужской,0,Хол/НЗ,8.0,0,Высшее,0,1,0.62,1
23866369.0,36.0,Москва,инженер,53.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,7.0,0,Высшее,0,2,0.09,1
23864593.0,40.0,Москва,Старший оператор ,2.0,3.0,False,43660.0,мужской,0,Жен/ЗМ,16.0,0,Среднее специальное,0,8,0.3,1
23866282.0,31.0,Москва,аппаратчик,4.0,1.0,True,20540.0,женский,0,Жен/ЗМ,7.0,0,Среднее специальное,0,9,0.92,0
23866986.0,34.0,Москва,инженер,30.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,2.0,0,Среднее специальное,0,8,0.27,1
23865009.0,59.0,Москва,инженер,1.0,2.0,False,37980.0,женский,0,Разв.,15.0,0,Среднее специальное,0,0,0.87,1
23866856.0,31.0,Москва,Старший оператор ,16.0,1.0,True,37980.0,мужской,0,Жен/ЗМ,3.0,0,Среднее общее,1,4,0.51,1
23865056.0,42.0,Москва,инженер,0.0,4.0,False,34680.0,женский,0,Жен/ЗМ,15.0,0,Высшее,0,3,0.11,1
23866264.0,49.0,Москва,Ведущий инженер,19.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,8.0,0,Высшее,0,9,0.11,0
23866926.0,26.0,Москва,электромонтер ,2.0,0.0,True,29520.0,мужской,0,Разв.,2.0,0,Среднее общее,0,2,0.76,1
23865589.0,36.0,Москва,инженер,31.0,0.0,False,43660.0,мужской,0,Хол/НЗ,12.0,0,Среднее общее,0,8,0.47,1
23866357.0,31.0,Москва,инженер,365.0,1.0,True,37980.0,женский,0,Жен/ЗМ,7.0,0,Среднее общее,0,8,0.32,1
23857759.0,57.0,Москва,оператор,3.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,4,0.75,1
23865444.0,36.0,Москва,начальник смены,3.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,13.0,0,Высшее,0,8,0.27,1
23866278.0,34.0,Москва,Ведущий инженер,3.0,1.0,True,54180.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,8,0.91,1
23864881.0,38.0,Москва,инженер,2.0,1.0,False,34680.0,мужской,0,Жен/ЗМ,16.0,0,Высшее,0,3,0.55,0
23866539.0,48.0,Москва,машинист,1.0,2.0,False,18060.0,женский,0,Жен/ЗМ,5.0,0,Среднее специальное,0,0,0.11,1
23862678.0,56.0,Москва,электрослесарь,27.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,32.0,0,Среднее общее,0,7,0.72,0
23865238.0,53.0,Москва,оператор,44.0,2.0,False,26010.0,мужской,0,Жен/ЗМ,14.0,0,Среднее специальное,0,8,0.66,1
23860373.0,51.0,Москва,заместитель начальника цеха,2.0,3.0,False,96810.0,мужской,0,Жен/ЗМ,24.0,0,Среднее специальное,0,4,0.62,1
23866697.0,44.0,Москва,начальник смены,27.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,4.0,0,Высшее,0,3,0.47,1
23866484.0,30.0,Москва,Старший оператор ,14.0,0.0,True,37980.0,мужской,0,Хол/НЗ,6.0,0,Среднее общее,0,8,0.4,0
23857018.0,58.0,Москва,слесарь,2.0,2.0,False,20540.0,мужской,0,Жен/ЗМ,30.0,0,Среднее общее,0,4,0.85,1
23856435.0,59.0,Москва,электрослесарь,12.0,2.0,False,38400.0,мужской,0,Жен/ЗМ,34.0,0,Среднее специальное,0,9,0.13,1
23866659.0,32.0,Москва,лаборант ,3.0,1.0,True,23020.0,женский,0,Разв.,4.0,0,Среднее специальное,0,1,0.99,1
23857039.0,49.0,Москва,инженер,16.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,25.0,0,Среднее общее,0,1,0.79,0
23862715.0,42.0,Москва,лаборант ,3.0,0.0,False,23020.0,женский,0,Жен/ЗМ,18.0,0,Среднее специальное,0,7,0.81,0
23866002.0,40.0,Москва,инженер,1.0,0.0,False,37980.0,мужской,0,Жен/ЗМ,9.0,0,Среднее общее,0,7,0.11,0
23864854.0,39.0,Москва,кладовщик 3 разряда,0.0,1.0,False,20440.0,женский,0,Вдов.,16.0,0,Высшее,0,1,0.55,1
23866736.0,34.0,Москва,слесарь,1.0,0.0,True,23020.0,мужской,0,Хол/НЗ,3.0,0,Среднее специальное,0,6,0.15,1
23862739.0,53.0,Москва,аппаратчик,4.0,3.0,False,18060.0,мужской,0,Жен/ЗМ,32.0,0,Высшее,0,9,0.71,1
23859802.0,58.0,Москва,слесарь,15.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,24.0,0,Среднее общее,0,4,0.89,1
23862757.0,41.0,Москва,заместитель начальника цеха,11.0,2.0,False,86690.0,мужской,0,Жен/ЗМ,18.0,0,Среднее общее,0,0,0.8,0
23866892.0,26.0,Москва,Старший оператор ,4.0,0.0,True,37980.0,мужской,0,Хол/НЗ,3.0,0,Среднее общее,1,2,0.85,1
23865161.0,63.0,Москва,слесарь,0.0,2.0,False,32300.0,мужской,0,Жен/ЗМ,15.0,0,Среднее общее,0,4,0.43,1
23862306.0,44.0,Москва,оператор,78.0,0.0,False,37980.0,мужской,0,Хол/НЗ,18.0,0,Высшее,0,4,0.61,1
23866279.0,43.0,Москва,инженер,1.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,8.0,0,Среднее общее,0,2,0.67,1
23855473.0,64.0,Москва,Старший оператор ,2.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,33.0,0,Среднее специальное,0,4,0.92,1
23866498.0,40.0,Москва,инженер,10.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,6.0,0,Среднее общее,0,4,0.18,1
23855891.0,49.0,Москва,Старший оператор ,2.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,26.0,0,Высшее,0,9,0.09,0
23866690.0,28.0,Москва,инженер,0.0,0.0,True,37980.0,мужской,0,Жен/ЗМ,4.0,0,Высшее,0,2,0.55,0
23855704.0,58.0,Москва,Ведущий специалист,0.0,1.0,False,39840.0,мужской,0,Жен/ЗМ,23.0,0,Среднее специальное,0,6,0.62,1
23865198.0,39.0,Москва,Ведущий инженер,8.0,3.0,False,54180.0,мужской,0,Жен/ЗМ,14.0,0,Высшее,0,1,0.84,1
23855868.0,55.0,Москва,машинист,0.0,2.0,False,20540.0,мужской,0,Жен/ЗМ,27.0,0,Среднее специальное,0,0,0.18,0
23866199.0,31.0,Москва,инженер,9.0,1.0,True,37980.0,мужской,0,Хол/НЗ,8.0,0,Высшее,0,8,0.09,0
23859391.0,65.0,Москва,Ведущий инженер,2.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,35.0,0,Среднее специальное,0,4,0.27,1
23867172.0,35.0,Москва,слесарь,5.0,0.0,True,23020.0,мужской,0,Жен/ЗМ,1.0,0,Среднее общее,0,3,0.69,1
23857373.0,52.0,Москва,начальник смены,3.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,29.0,0,Среднее общее,0,8,0.96,0
23858592.0,54.0,Москва,Ведущий инженер,39.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,30.0,0,Высшее,0,0,0.49,1
23867032.0,26.0,Москва,электрослесарь,30.0,1.0,True,25800.0,мужской,0,Жен/ЗМ,2.0,0,Среднее общее,0,2,0.84,0
23865051.0,37.0,Москва,начальник смены,12.0,0.0,False,67080.0,мужской,0,Жен/ЗМ,15.0,0,Высшее,1,6,0.33,1
23866920.0,36.0,Москва,машинист,2.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,2.0,0,Высшее,0,6,0.98,0
23865166.0,40.0,Москва,главный специалист,19.0,0.0,False,67080.0,мужской,0,Жен/ЗМ,15.0,0,Среднее специальное,0,6,0.39,1
23854938.0,64.0,Москва,инженер,2.0,1.0,False,43660.0,мужской,0,Хол/НЗ,35.0,0,Среднее специальное,0,0,0.14,1
23864517.0,47.0,Москва,машинист,1.0,1.0,False,23740.0,женский,0,Разв.,17.0,0,Среднее специальное,0,1,0.83,0
23857384.0,54.0,Москва,машинист,23.0,2.0,False,29520.0,мужской,0,Разв.,29.0,0,Среднее специальное,0,0,0.12,0
23863451.0,60.0,Москва,Ведущий инженер,0.0,1.0,False,54180.0,мужской,0,Жен/ЗМ,27.0,0,Высшее,0,2,0.61,1
23866771.0,35.0,Москва,машинист,3.0,2.0,True,33340.0,мужской,0,Жен/ЗМ,3.0,0,Среднее общее,0,5,0.31,1
23856569.0,45.0,Москва,инженер,4.0,3.0,False,43660.0,мужской,0,Жен/ЗМ,23.0,0,Среднее общее,0,8,0.46,0
23855608.0,58.0,Москва,Старший оператор ,17.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,27.0,0,Среднее общее,0,0,0.58,0
23865419.0,36.0,Москва,Ведущий инженер,1.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,13.0,0,Среднее специальное,0,1,0.87,1
23867138.0,29.0,Москва,заведующий хозяйством,0.0,1.0,True,30450.0,женский,0,Жен/ЗМ,1.0,0,Среднее специальное,0,3,0.94,0
23857277.0,61.0,Москва,инженер,10.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,29.0,0,Среднее специальное,0,0,0.8,1
23865531.0,54.0,Москва,Специалист,15.0,1.0,False,30450.0,женский,0,Жен/ЗМ,13.0,0,Высшее,0,5,0.04,1
23866829.0,29.0,Кузнецк,оператор,3.0,0.0,True,33340.0,мужской,0,Хол/НЗ,3.0,0,Высшее,0,6,0.04,1
23855836.0,53.0,Москва,оператор,4.0,3.0,False,37980.0,мужской,0,Жен/ЗМ,31.0,0,Среднее специальное,0,9,0.76,0
23859463.0,54.0,Москва,инженер,0.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,21.0,0,Среднее специальное,0,5,0.48,1
23866987.0,35.0,Москва,инженер,16.0,2.0,True,30450.0,мужской,0,Разв.,2.0,0,Среднее общее,0,5,0.69,0
23867201.0,23.0,Москва,машинист,0.0,0.0,True,33340.0,мужской,0,Разв.,1.0,0,Среднее общее,0,3,0.18,1
23854855.0,61.0,Москва,инспектор,30.0,2.0,False,60380.0,мужской,0,Жен/ЗМ,38.0,0,Среднее общее,0,4,0.17,1
23867205.0,42.0,Москва,Специалист,0.0,1.0,False,34680.0,женский,0,Жен/ЗМ,1.0,0,Высшее,0,0,0.69,1
23865086.0,35.0,Москва,Ведущий инженер,1.0,2.0,True,75750.0,мужской,0,Жен/ЗМ,15.0,0,Среднее специальное,0,9,0.74,1
23855789.0,63.0,Москва,начальник смены,49.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,37.0,0,Высшее,0,0,0.89,1
23865501.0,36.0,Москва,инженер,20.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,13.0,0,Среднее общее,0,6,0.88,0
23867206.0,43.0,Москва,оператор,0.0,2.0,False,34680.0,женский,0,Жен/ЗМ,1.0,0,Среднее специальное,0,0,0.28,1
23864574.0,59.0,Москва,машинист,15.0,2.0,False,23740.0,женский,0,Разв.,16.0,0,Среднее общее,0,6,0.59,0
23866451.0,48.0,Москва,фрезеровщик 5 разряда,55.0,0.0,False,25800.0,мужской,0,Жен/ЗМ,6.0,0,Среднее специальное,0,3,0.25,0
23867212.0,51.0,Москва,эксперт,0.0,2.0,False,48720.0,мужской,0,Жен/ЗМ,1.0,0,Высшее,0,8,0.25,1
23855744.0,56.0,Москва,мастер,4.0,3.0,False,43660.0,мужской,0,Жен/ЗМ,31.0,0,Высшее,0,9,0.13,1
23865535.0,46.0,Москва,Ведущий инженер,0.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,12.0,0,Высшее,0,6,0.76,0
23865870.0,39.0,Москва,Ведущий инженер,30.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,9.0,0,Высшее,0,4,0.69,0
23865825.0,35.0,Москва,электрослесарь,1.0,0.0,True,33340.0,мужской,0,Жен/ЗМ,10.0,0,Среднее общее,0,3,0.85,1
23865327.0,46.0,Москва,инженер,30.0,3.0,False,37980.0,мужской,0,Жен/ЗМ,14.0,0,Среднее общее,0,6,0.49,0
23855260.0,56.0,Москва,Ведущий инженер,0.0,1.0,False,39840.0,мужской,0,Жен/ЗМ,23.0,0,Среднее общее,0,6,0.75,1
23859541.0,59.0,Москва,мастер,12.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,30.0,0,Среднее специальное,0,8,0.43,1
23856595.0,60.0,Москва,Ведущий инженер,15.0,2.0,False,43660.0,женский,0,Жен/ЗМ,35.0,0,Среднее специальное,0,2,0.01,0
23865732.0,45.0,Москва,Ведущий экономист,28.0,1.0,False,43660.0,женский,0,Жен/ЗМ,10.0,0,Среднее общее,0,6,0.83,1
23865441.0,42.0,Москва,Ведущий инженер,0.0,1.0,False,54180.0,мужской,0,Жен/ЗМ,13.0,0,Высшее,1,7,0.12,1
23863192.0,55.0,Москва,инженер,54.0,1.0,False,37980.0,женский,0,Жен/ЗМ,33.0,0,Высшее,0,0,0.2,1
23865146.0,44.0,Москва,слесарь,10.0,1.0,False,25800.0,мужской,0,Жен/ЗМ,15.0,0,Высшее,0,8,0.54,1
23866209.0,32.0,Москва,инженер,3.0,0.0,True,34680.0,женский,0,Хол/НЗ,8.0,0,Среднее общее,0,7,0.02,1
23866553.0,37.0,Москва,машинист,11.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,5.0,0,Среднее общее,0,1,0.13,1
23856522.0,59.0,Москва,электрослесарь,1.0,3.0,False,38400.0,мужской,0,Жен/ЗМ,35.0,0,Высшее,0,1,0.81,0
23857864.0,52.0,Москва,машинист,4.0,2.0,False,23020.0,женский,0,Разв.,25.0,0,Среднее специальное,0,2,0.05,1
